NCT ID;Title;Status;Phase;Study Type;Enrollment;Conditions
NCT00130780;Multimodality Treatment for Patients With Resectable Non-Small Cell Lung Cancer (NSCLC) - BEACON Study: Bevacizumab and Chemotherapy for Operable NSCLC;COMPLETED;['PHASE2'];INTERVENTIONAL;71.0;['Carcinoma, Non-Small-Cell Lung']
NCT00856180;Sequential Angiogenic Blockade for the Treatment of Recurrent Mullerian Malignancies;COMPLETED;['PHASE2'];INTERVENTIONAL;20.0;['Ovarian Cancer', 'Peritoneal Cancer', 'Fallopian Tube Cancer']
NCT01274624;Study of REOLYSIN® in Combination With FOLFIRI and Bevacizumab in FOLFIRI Naive Patients With KRAS Mutant Metastatic Colorectal Cancer;COMPLETED;['PHASE1'];INTERVENTIONAL;36.0;['KRAS Mutant Metastatic Colorectal Cancer']
NCT03127124;QUILT-2.022 NANT-008 in Combination w/ 5-fluorouracil, Bevacizumab, Leucovorin & Oxaliplatin in Subjects With Pancreatic Cancer;SUSPENDED;['PHASE1', 'PHASE2'];INTERVENTIONAL;64.0;['Pancreatic Adenocarcinoma Metastatic']
NCT00142480;Capecitabine, Oxaliplatin, Bevacizumab and Radiation Therapy in Patients With Biliary Tract and Gallbladder Cancer;COMPLETED;['PHASE2'];INTERVENTIONAL;8.0;['Biliary Tract Cancer', 'Gallbladder Adenocarcinoma']
NCT01295944;Carboplatin and Bevacizumab for Recurrent Ependymoma;COMPLETED;['PHASE2'];INTERVENTIONAL;35.0;['Ependymoma', 'Anaplastic Ependymoma']
NCT00705874;Study of CGC-11047 When Used in Individual Combinations With 1) Gemcitabine or 2) Docetaxel or 3) Bevacizumab or 4) Erlotinib or 5) Cisplatin or 6) 5-Flurouracil or 7) Sunitinib in Patients With Advanced Solid Tumors or Lymphoma;COMPLETED;['PHASE1'];INTERVENTIONAL;172.0;['Cancer']
NCT04404881;Bevacizumab In Hereditary Hemorrhagic Telangiectasia;RECRUITING;['PHASE2'];INTERVENTIONAL;33.0;['Hereditary Hemorrhagic Telangiectasia']
NCT03597581;A Study of RGX-202-01 (Ompenaclid) as Combination Therapy in 2nd Line RAS Mutant Advanced Colorectal Cancer;RECRUITING;['PHASE1'];INTERVENTIONAL;60.0;['Gastrointestinal Cancer', 'Gastrointestinal Neoplasms', 'Colorectal Cancer', 'Colorectal Neoplasms', 'Colorectal Carcinoma', 'Gastric Cancer', 'Gastric Neoplasm', 'KRAS Mutation-Related Tumors', 'CRC', 'Colorectal Cancer Metastatic']
NCT01031381;Study of RAD001 and Bevacizumab in Recurrent Ovarian, Peritoneal, and Fallopian Tube Cancer;COMPLETED;['PHASE2'];INTERVENTIONAL;50.0;['Ovarian Cancer', 'Fallopian Tube Cancer', 'Primary Peritoneal Carcinoma']
NCT01954576;NovoTTF Therapy in Treating Patients With Recurrent Glioblastoma Multiforme;TERMINATED;['NA'];INTERVENTIONAL;21.0;['Glioblastoma', 'Brain Neoplasms']
NCT00482495;Bevacizumab in Treating Patients With Relapsed or Refractory Multiple Myeloma;COMPLETED;['PHASE2'];INTERVENTIONAL;42.0;['Multiple Myeloma and Plasma Cell Neoplasm']
NCT00069095;A Study of Capecitabine (Xeloda) and Bevacizumab as a First-line Therapy in Patients With Metastatic Colorectal Cancer;COMPLETED;['PHASE3'];INTERVENTIONAL;2035.0;['Colorectal Cancer']
NCT00684996;Bevacizumab With or Without MEDI-522 in Treating Patients With Unresectable or Metastatic Kidney Cancer;TERMINATED;['PHASE1', 'PHASE2'];INTERVENTIONAL;5.0;['Recurrent Renal Cell Cancer', 'Renal Cell Carcinoma', 'Stage III Renal Cell Cancer', 'Stage IV Renal Cell Cancer']
NCT03532295;Retifanlimab and Epacadostat in Combination With Radiation and Bevacizumab in Patients With Recurrent Gliomas;ACTIVE_NOT_RECRUITING;['PHASE2'];INTERVENTIONAL;51.0;['Glioma', 'Glioblastoma']
NCT00951496;Bevacizumab and Intravenous or Intraperitoneal Chemotherapy in Treating Patients With Stage II-III Ovarian Epithelial Cancer, Fallopian Tube Cancer, or Primary Peritoneal Cancer;COMPLETED;['PHASE3'];INTERVENTIONAL;1560.0;['Fallopian Tube Clear Cell Adenocarcinoma', 'Fallopian Tube Endometrioid Adenocarcinoma', 'Fallopian Tube Mucinous Adenocarcinoma', 'Fallopian Tube Serous Adenocarcinoma', 'Fallopian Tube Transitional Cell Carcinoma', 'Fallopian Tube Undifferentiated Carcinoma', 'Malignant Ovarian Brenner Tumor', 'Ovarian Clear Cell Adenocarcinoma', 'Ovarian Endometrioid Adenocarcinoma', 'Ovarian Mucinous Adenocarcinoma', 'Ovarian Seromucinous Carcinoma', 'Ovarian Serous Adenocarcinoma', 'Ovarian Transitional Cell Carcinoma', 'Ovarian Undifferentiated Carcinoma', 'Primary Peritoneal Clear Cell Adenocarcinoma', 'Primary Peritoneal Endometrioid Adenocarcinoma', 'Primary Peritoneal Serous Adenocarcinoma', 'Primary Peritoneal Transitional Cell Carcinoma', 'Primary Peritoneal Undifferentiated Carcinoma', 'Stage II Fallopian Tube Cancer AJCC v6 and v7', 'Stage II Ovarian Cancer AJCC v6 and v7', 'Stage IIA Fallopian Tube Cancer AJCC v6 and v7', 'Stage IIA Ovarian Cancer AJCC V6 and v7', 'Stage IIB Fallopian Tube Cancer AJCC v6 and v7', 'Stage IIB Ovarian Cancer AJCC v6 and v7', 'Stage IIC Fallopian Tube Cancer AJCC v6 and v7', 'Stage IIC Ovarian Cancer AJCC v6 and v7', 'Stage III Ovarian Cancer AJCC v6 and v7', 'Stage III Primary Peritoneal Cancer AJCC v7', 'Stage IIIA Ovarian Cancer AJCC v6 and v7', 'Stage IIIA Primary Peritoneal Cancer AJCC v7', 'Stage IIIB Ovarian Cancer AJCC v6 and v7', 'Stage IIIB Primary Peritoneal Cancer AJCC v7', 'Stage IIIC Ovarian Cancer AJCC v6 and v7', 'Stage IIIC Primary Peritoneal Cancer AJCC v7', 'Stage IV Fallopian Tube Cancer AJCC v6 and v7', 'Stage IV Ovarian Cancer AJCC v6 and v7', 'Stage IV Primary Peritoneal Cancer AJCC v7']
NCT05636111;Phase 1b of Lurbinectedin in Combination With Weekly Paclitaxel and Bevacizumab in Platinum-resistant Ovarian Cancer;RECRUITING;['PHASE1'];INTERVENTIONAL;34.0;['Ovarian Cancer']
NCT00203411;Bevacizumab Plus Capecitabine (Xeloda) in Patients With Untreated Metastatic Colorectal Cancer;COMPLETED;['PHASE2'];INTERVENTIONAL;45.0;['Colorectal Cancer']
NCT01305213;Bevacizumab With or Without Fosbretabulin Tromethamine in Treating Patients With Recurrent or Persistent Ovarian Epithelial, Fallopian Tube, or Peritoneal Cavity Cancer;COMPLETED;['PHASE2'];INTERVENTIONAL;107.0;['Recurrent Fallopian Tube Carcinoma', 'Recurrent Ovarian Carcinoma', 'Recurrent Primary Peritoneal Carcinoma']
NCT02141295;A Study Comparing the Efficacy and Safety of Vanucizumab and FOLFOX With Bevacizumab and FOLFOX in Participants With Untreated Metastatic Colorectal Cancer;TERMINATED;['PHASE2'];INTERVENTIONAL;197.0;['Colorectal Cancer']
NCT00517595;Phase II Study Alimta and Gemzar + Avastin as First Line Chemotherapy for Elderly Patients With Stage IIIB/IV NSCLC;COMPLETED;['PHASE2'];INTERVENTIONAL;48.0;['Non-Small Cell Lung Cancer']
NCT00516295;Vincristine Sulfate, Topotecan Hydrochloride, and Cyclophosphamide With or Without Bevacizumab in Treating Young Patients With Refractory or First Recurrent Extracranial Ewing Sarcoma;COMPLETED;['PHASE2'];INTERVENTIONAL;7.0;['Ewing Sarcoma of Bone', 'Extraosseous Ewing Sarcoma', 'Peripheral Primitive Neuroectodermal Tumor', 'Recurrent Ewing Sarcoma/Peripheral Primitive Neuroectodermal Tumor']
NCT05640895;Intravitreal Injection Site and Perceived Pain;RECRUITING;;OBSERVATIONAL;60.0;['Pain']
NCT01055795;Safety Study of Bevacizumab, Everolimus and LBH589 (BEL) for Advanced Solid Tumors;COMPLETED;['PHASE1'];INTERVENTIONAL;14.0;['Advanced Solid Tumors']
NCT02086695;Early Detection of Broken Hearts in Cancer Patients;COMPLETED;;OBSERVATIONAL;43.0;['Cardiotoxicity']
NCT01146795;Neoadjuvant Therapy for Ovarian Cancer;COMPLETED;['PHASE2'];INTERVENTIONAL;32.0;['Epithelial Ovarian Cancer', 'Primary Peritoneal Cancer', 'Fallopian Tube Cancer']
NCT00671970;Phase (Ph) II Bevacizumab + Erlotinib for Patients (Pts) With Recurrent Malignant Glioma (MG);COMPLETED;['PHASE2'];INTERVENTIONAL;57.0;['Glioblastoma', 'Gliosarcoma']
NCT00129870;CONCEPT: Comparison of Oxaliplatin vs Conventional Methods With Calcium/Magnesium in First-Line Metastatic Colorectal Cancer;TERMINATED;['PHASE4'];INTERVENTIONAL;180.0;['Colorectal Cancer']
NCT00941499;Hepatic Arterial Infusion Oxaliplatin + 5FU, Leucovorin, and Bevacizumab +/- Cetuximab;COMPLETED;['PHASE1'];INTERVENTIONAL;140.0;['Advanced Cancers']
NCT00512876;Effectiveness and Safety of Topical Bevacizumab (Avastin) for Treatment of Corneal Neovascularization;COMPLETED;['NA'];INTERVENTIONAL;24.0;['Corneal Neovascularization']
NCT00408070;Bevacizumab Study With Carboplatin & Paclitaxel in Ovarian, Fallopian Tube or Primary Peritoneal Cancer;TERMINATED;['PHASE2'];INTERVENTIONAL;5.0;['Ovarian Cancer', 'Peritoneal Cancer', 'Fallopian Tube Cancer', 'Stage 3 Cancer', 'Stage 4 Cancer']
NCT01183780;A Study in Second Line Metastatic Colorectal Cancer;COMPLETED;['PHASE3'];INTERVENTIONAL;1072.0;['Colorectal Cancer']
NCT03878524;Serial Measurements of Molecular and Architectural Responses to Therapy (SMMART) PRIME Trial;ACTIVE_NOT_RECRUITING;['PHASE1'];INTERVENTIONAL;2.0;['Accelerated Phase Chronic Myelogenous Leukemia, BCR-ABL1 Positive', 'Anatomic Stage IV Breast Cancer AJCC v8', 'Anemia', 'Ann Arbor Stage III Hodgkin Lymphoma', 'Ann Arbor Stage III Non-Hodgkin Lymphoma', 'Ann Arbor Stage IV Hodgkin Lymphoma', 'Ann Arbor Stage IV Non-Hodgkin Lymphoma', 'Atypical Chronic Myeloid Leukemia, BCR-ABL1 Negative', 'Blast Phase Chronic Myelogenous Leukemia, BCR-ABL1 Positive', 'Castration-Resistant Prostate Carcinoma', 'Chronic Phase Chronic Myelogenous Leukemia, BCR-ABL1 Positive', 'Hematopoietic and Lymphoid System Neoplasm', 'Locally Advanced Pancreatic Adenocarcinoma', 'Metastatic Breast Carcinoma', 'Metastatic Malignant Solid Neoplasm', 'Metastatic Pancreatic Adenocarcinoma', 'Myelodysplastic/Myeloproliferative Neoplasm With Ring Sideroblasts and Thrombocytosis', 'Myelodysplastic/Myeloproliferative Neoplasm, Unclassifiable', 'Primary Myelofibrosis', 'Recurrent Acute Lymphoblastic Leukemia', 'Recurrent Acute Myeloid Leukemia', 'Recurrent Chronic Lymphocytic Leukemia', 'Recurrent Chronic Myelogenous Leukemia, BCR-ABL1 Positive', 'Recurrent Hematologic Malignancy', 'Recurrent Hodgkin Lymphoma', 'Recurrent Myelodysplastic Syndrome', 'Recurrent Myelodysplastic/Myeloproliferative Neoplasm', 'Recurrent Myeloproliferative Neoplasm', 'Recurrent Non-Hodgkin Lymphoma', 'Recurrent Plasma Cell Myeloma', 'Recurrent Small Lymphocytic Lymphoma', 'Refractory Acute Lymphoblastic Leukemia', 'Refractory Acute Myeloid Leukemia', 'Refractory Chronic Lymphocytic Leukemia', 'Refractory Chronic Myelogenous Leukemia, BCR-ABL1 Positive', 'Refractory Chronic Myelomonocytic Leukemia', 'Refractory Hematologic Malignancy', 'Refractory Hodgkin Lymphoma', 'Refractory Malignant Solid Neoplasm', 'Refractory Myelodysplastic Syndrome', 'Refractory Myelodysplastic/Myeloproliferative Neoplasm', 'Refractory Non-Hodgkin Lymphoma', 'Refractory Plasma Cell Myeloma', 'Refractory Primary Myelofibrosis', 'Refractory Small Lymphocytic Lymphoma', 'Stage II Pancreatic Cancer AJCC v8', 'Stage III Pancreatic Cancer AJCC v8', 'Stage IV Pancreatic Cancer AJCC v8', 'Stage IV Prostate Cancer AJCC v8', 'Unresectable Pancreatic Adenocarcinoma']
NCT05271240;Repeated Superselective Intraarterial Cerebral Infusion (SIACI) of Bevacizumab With Temozolomide and Radiation Compared to Temozolomide and Radiation Alone in Newly Diagnosed GBM;RECRUITING;['PHASE3'];INTERVENTIONAL;432.0;['Glioblastoma', 'Glioblastoma Multiforme', 'Glioma, Malignant', 'GBM', 'Brain Cancer', 'Glioblastoma, IDH-wildtype', 'Glioblastoma Multiforme, Adult']
NCT01076140;Blood Pressure Effects of Nebivolol Versus Lisinopril in New Onset or Worsening Hypertension Induced by Bevacizumab;WITHDRAWN;['NA'];INTERVENTIONAL;0.0;['Hypertension']
NCT01814501;Panitumumab and Chemotherapy in Patients With Advanced Colorectal Cancer After Prior Therapy With Bevacizumab;UNKNOWN;['PHASE2'];INTERVENTIONAL;16.0;['Mucinous Adenocarcinoma of the Colon', 'Mucinous Adenocarcinoma of the Rectum', 'Recurrent Colon Cancer', 'Recurrent Rectal Cancer', 'Signet Ring Adenocarcinoma of the Colon', 'Signet Ring Adenocarcinoma of the Rectum', 'Stage IV Colon Cancer', 'Stage IV Rectal Cancer']
NCT01884740;Intraarterial Infusion Of Erbitux and Bevacizumab For Relapsed/Refractory Intracranial Glioma In Patients Under 22;TERMINATED;['PHASE1', 'PHASE2'];INTERVENTIONAL;13.0;['Glioblastoma Multiforme', 'Fibrillary Astrocytoma of Brain', 'Glioma of Brainstem', 'Anaplastic Astrocytoma', 'Pilomyxoid Astrocytoma', 'Mixed Oligodendroglioma-Astrocytoma', 'Brain Stem Glioma', 'Diffuse Intrinsic Pontine Glioma']
NCT00367601;Erlotinib + Bevacizumab for PS 2 Chemotherapy Naïve Non-Small Cell Lung Cancer;COMPLETED;['PHASE2'];INTERVENTIONAL;25.0;['Lung Cancer']
NCT01079780;Irinotecan Hydrochloride and Cetuximab With or Without Ramucirumab in Treating Patients With Advanced Colorectal Cancer With Progressive Disease After Treatment With Bevacizumab-Containing Chemotherapy;COMPLETED;['PHASE2'];INTERVENTIONAL;136.0;['Colorectal Cancer']
NCT00826540;Sorafenib and Bevacizumab in Treating Patients With Metastatic Colorectal Cancer;COMPLETED;['PHASE2'];INTERVENTIONAL;83.0;['Recurrent Colon Cancer', 'Recurrent Rectal Cancer', 'Stage IV Colon Cancer', 'Stage IV Rectal Cancer']
NCT00079040;Cisplatin, Etoposide, and Bevacizumab in Treating Patients With Previously Untreated Extensive Stage Small Cell Lung Cancer;COMPLETED;['PHASE2'];INTERVENTIONAL;65.0;['Extensive Stage Small Cell Lung Cancer']
NCT00349557;Bevacizumab With Hormonal and Radiotherapy for High-Risk Prostate Cancer;COMPLETED;['PHASE2'];INTERVENTIONAL;18.0;['Prostate Cancer']
NCT01743157;Biochemotherapy and Bevacizumab Followed by Consolidation Therapy With Ipilimumab for Metastatic Melanoma;COMPLETED;['PHASE1', 'PHASE2'];INTERVENTIONAL;24.0;['Metastatic Melanoma']
NCT00887536;A Clinical Trial Comparing the Combination of TC Plus Bevacizumab to TC Alone and to TAC for Women With Node-Positive or High-Risk Node-Negative, HER2-Negative Breast Cancer;COMPLETED;['PHASE3'];INTERVENTIONAL;1613.0;['Breast Cancer']
NCT00923936;Pilot Study of Liposomal Doxorubicin Combined With Bevacizumab Followed by Bevacizumab Monotherapy in Adults With Advanced Kaposi s Sarcoma;COMPLETED;['PHASE2'];INTERVENTIONAL;16.0;['Sarcoma, Kaposi']
NCT00127036;Trial for Microarray Analysis of Colon Cancer Outcome-A (MACCO-A);TERMINATED;['PHASE2'];INTERVENTIONAL;65.0;['Adenocarcinoma', 'Colon Cancer']
NCT00307736;Bevacizumab, Erlotinib and 5-Fluorouracil With External Beam Radiation Therapy in Locally Advanced Rectal Cancer;COMPLETED;['PHASE1', 'PHASE2'];INTERVENTIONAL;32.0;['Rectal Cancer', 'Adenocarcinoma of the Rectum']
NCT02833701;Bevacizumab and Ascorbic Acid in Patients Treating With Recurrent High Grade Glioma;TERMINATED;['PHASE1'];INTERVENTIONAL;9.0;['Glioblastoma', 'Glioma']
NCT04099836;Atezolizumab and Bevacizumab in EGFR Mutant NSCLC in Patients With Progressive Disease After Receiving Osimertinib;TERMINATED;['PHASE2'];INTERVENTIONAL;7.0;['Non Small Cell Lung Cancer']
NCT00559936;Topical Avastin for Treatment of Corneal Neovascularization;COMPLETED;['PHASE1'];INTERVENTIONAL;24.0;['Corneal Neovascularization']
NCT03746041;A Phase I Pilot Study of Abaloparatide + Bevacizumab in Myelodysplastic Syndromes;COMPLETED;['PHASE1'];INTERVENTIONAL;20.0;['Myelodysplastic Syndromes', 'Chronic Myelomonocytic Leukemia']
NCT01625936;CRLX101 Plus Bevacizumab in Advanced RCC;COMPLETED;['PHASE1'];INTERVENTIONAL;22.0;['Renal Cell Carcinoma']
NCT01051934;A Phase I Trial of SS1 (dsFv) PE38 With Paclitaxel, Carboplatin, and Bevacizumab in Subjects With Unresectable Non-Small Cell Lung Adenocarcinoma;COMPLETED;['PHASE1'];INTERVENTIONAL;2.0;['Non-Small Cell Lung Cancer', 'Adenocarcinoma']
NCT01085734;Single Site, Masked, Randomized, Controlled Study to Assess Efficacy of Osurdex as Adjunct to Avastin Compared With Avastin Alone in the Treatment of Patients With Macular Edema Due to Central or Branch Retinal Vein Occlusion;COMPLETED;['PHASE4'];INTERVENTIONAL;30.0;['Retinal Vein Occlusions']
NCT01552434;Bevacizumab and Temsirolimus Alone or in Combination With Valproic Acid or Cetuximab in Treating Patients With Advanced or Metastatic Malignancy or Other Benign Disease;ACTIVE_NOT_RECRUITING;['PHASE1'];INTERVENTIONAL;155.0;['Advanced Malignant Neoplasm', 'Castleman Disease', 'Digestive System Carcinoma', 'Erdheim-Chester Disease', 'Lip and Oral Cavity Carcinoma', 'Lymphangioleiomyomatosis', 'Malignant Endocrine Neoplasm', 'Malignant Female Reproductive System Neoplasm', 'Malignant Male Reproductive System Neoplasm', 'Malignant Neoplasm', 'Malignant Respiratory Tract Neoplasm', 'Malignant Thoracic Neoplasm', 'Malignant Urinary System Neoplasm', 'Mesothelial Neoplasm', 'Metastatic Malignant Neoplasm', 'Metastatic Urothelial Carcinoma', 'Neurofibromatosis Type 2', 'Recurrent Adult Soft Tissue Sarcoma', 'Recurrent Breast Carcinoma', 'Recurrent Childhood Soft Tissue Sarcoma', 'Recurrent Digestive System Carcinoma', 'Recurrent Female Reproductive System Carcinoma', 'Recurrent Male Reproductive System Carcinoma', 'Recurrent Malignant Neoplasm', 'Recurrent Pharyngeal Carcinoma', 'Recurrent Thyroid Gland Carcinoma', 'Refractory Malignant Neoplasm', 'Soft Tissue Neoplasm', 'Stage III Breast Cancer AJCC v7', 'Stage III Pharyngeal Cancer', 'Stage IIIA Breast Cancer AJCC v7', 'Stage IIIB Breast Cancer AJCC v7', 'Stage IIIC Breast Cancer AJCC v7', 'Stage IV Breast Cancer AJCC v6 and v7', 'Stage IV Pharyngeal Cancer', 'Stage IVA Pharyngeal Cancer', 'Stage IVB Pharyngeal Cancer', 'Stage IVC Pharyngeal Cancer', 'Thyroid Gland Neoplasm']
NCT02387957;A 24 Month Phase 2a Open Label, Randomized Study of Avastin®, Lucentis®, or Eylea® (Anti-VEGF Therapy) Administered in Combination With Fovista® (Anti-PDGF BB Pegylated Aptamer);TERMINATED;['PHASE2'];INTERVENTIONAL;63.0;['Age-Related Macular Degeneration']
NCT01113398;AMG 102 and Avastin for Recurrent Malignant Glioma;COMPLETED;['PHASE2'];INTERVENTIONAL;36.0;['Glioblastoma Multiforme', 'Gliosarcoma']
NCT01811498;Repeated Super-Selective Intraarterial Cerebral Infusion of Bevacizumab (Avastin) for Treatment of Newly Diagnosed GBM;COMPLETED;['PHASE1', 'PHASE2'];INTERVENTIONAL;31.0;['Glioblastoma Multiforme', 'Brain Tumor']
NCT00883298;Bi-weekly Temozolomide Plus Bevacizumab for Adult Patients With Recurrent Glioblastoma Multiforme;COMPLETED;['PHASE2'];INTERVENTIONAL;30.0;['Recurrent Glioblastoma Multiforme', 'Recurrent Gliosarcoma']
NCT05112861;A 3-month Study to Compare the Safety of ONS-5010 in Vials Versus Pre-filled Syringe in Subjects With Visual Impairment Due to Retinal Disorders;ACTIVE_NOT_RECRUITING;['PHASE3'];INTERVENTIONAL;120.0;['Age-Related Macular Degeneration', 'Neovascular Age-related Macular Degeneration', 'Wet Macular Degeneration', 'BRVO - Branch Retinal Vein Occlusion', 'Diabetic Macular Edema']
NCT01894061;NovoTTF-100A With Bevacizumab (Avastin) in Patients With Recurrent Glioblastoma;COMPLETED;['PHASE2'];INTERVENTIONAL;25.0;['Adult Giant Cell Glioblastoma', 'Adult Glioblastoma', 'Adult Gliosarcoma', 'Recurrent Adult Brain Tumor']
NCT04743661;131I-Omburtamab, in Recurrent Medulloblastoma and Ependymoma;ACTIVE_NOT_RECRUITING;['PHASE2'];INTERVENTIONAL;62.0;['Recurrent Medulloblastoma', 'Recurrent Ependymoma']
NCT00301964;Bevacizumab in Treating Patients With Recurrent or Persistent Endometrial Cancer;COMPLETED;['PHASE2'];INTERVENTIONAL;56.0;['Recurrent Endometrial Carcinoma']
NCT00337389;Phase III Randomized Study of 5-FU, CoFactor, and Avastin vs. 5-FU, LV and Avastin for First-Line Colorectal Cancer.;UNKNOWN;['PHASE3'];INTERVENTIONAL;1200.0;['Metastatic Colorectal Cancer', 'Colon Cancer', 'Rectal Cancer']
NCT02768389;Feasibility Trial of the Modified Atkins Diet and Bevacizumab for Recurrent Glioblastoma;COMPLETED;['EARLY_PHASE1'];INTERVENTIONAL;18.0;['Glioblastoma', 'Brain Tumor']
NCT05588388;Study of Bevacizumab in Combination With Chemoimmunotherapy and Atezolizumab in Patients With Extensive Stage Small Cell Lung Cancer and Liver Metastases;NOT_YET_RECRUITING;['PHASE2'];INTERVENTIONAL;39.0;['Extensive-stage Small-cell Lung Cancer', 'Liver Metastases']
NCT01995188;A Study to Evaluate the Safety and Pharmacology of DNIB0600A in Participants With Platinum-Sensitive Ovarian Cancer or Non-Squamous Non-small Cell Lung Cancer;COMPLETED;['PHASE1'];INTERVENTIONAL;41.0;['Non-Squamous Non-Small Cell Lung Cancer']
NCT00756340;A Trial of Everolimus and Bevacizumab in Children With Recurrent Solid Tumors;COMPLETED;['PHASE1'];INTERVENTIONAL;16.0;['Recurrent or Refractory Solid Tumors', 'CNS Malignancies']
